Validation_Set,Topics,Alpha,Beta,Coherence
sentimen_bi_net,3,asymmetric,0.9099999999999999,0.33521400101730864
sentimen_bi_net,3,asymmetric,symmetric,0.4968174640613236
sentimen_bi_net,4,0.01,0.01,0.5029524409913009
sentimen_bi_net,4,0.01,0.31,0.48041574996961345
sentimen_bi_net,4,0.01,0.61,0.4469107303825852
sentimen_bi_net,4,0.01,0.9099999999999999,0.4460180563511068
sentimen_bi_net,4,0.01,symmetric,0.4421185331211953
sentimen_bi_net,4,0.31,0.01,0.47196108789781166
sentimen_bi_net,4,0.31,0.31,0.4565056243628856
sentimen_bi_net,4,0.31,0.61,0.4662568131313453
sentimen_bi_net,4,0.31,0.9099999999999999,0.45998179718515686
sentimen_bi_net,4,0.31,symmetric,0.4568731541939661
sentimen_bi_net,4,0.61,0.01,0.47596947182795746
sentimen_bi_net,4,0.61,0.31,0.48284853486904444
sentimen_bi_net,4,0.61,0.61,0.45801728538351927
sentimen_bi_net,4,0.61,0.9099999999999999,0.4894471904415754
sentimen_bi_net,4,0.61,symmetric,0.4316069459122611
sentimen_bi_net,4,0.9099999999999999,0.01,0.46064009697980884
sentimen_bi_net,4,0.9099999999999999,0.31,0.4846449361254607
sentimen_bi_net,4,0.9099999999999999,0.61,0.45168921597480166
sentimen_bi_net,4,0.9099999999999999,0.9099999999999999,0.47719493799074264
sentimen_bi_net,4,0.9099999999999999,symmetric,0.44237587874255496
sentimen_bi_net,4,symmetric,0.01,0.470111999355346
sentimen_bi_net,4,symmetric,0.31,0.45804214056299974
sentimen_bi_net,4,symmetric,0.61,0.4502853983851557
sentimen_bi_net,4,symmetric,0.9099999999999999,0.47374239340183255
sentimen_bi_net,4,symmetric,symmetric,0.47147786668766567
sentimen_bi_net,4,asymmetric,0.01,0.434574149806808
sentimen_bi_net,4,asymmetric,0.31,0.428976389640749
sentimen_bi_net,4,asymmetric,0.61,0.44379339082043107
sentimen_bi_net,4,asymmetric,0.9099999999999999,0.4482693628937984
sentimen_bi_net,4,asymmetric,symmetric,0.4254937291181655
sentimen_bi_net,5,0.01,0.01,0.4482402656579313
sentimen_bi_net,5,0.01,0.31,0.4298118967236276
sentimen_bi_net,5,0.01,0.61,0.4352676139286416
sentimen_bi_net,5,0.01,0.9099999999999999,0.4264680145346558
sentimen_bi_net,5,0.01,symmetric,0.43283287657318387
sentimen_bi_net,5,0.31,0.01,0.4316201190553783
sentimen_bi_net,5,0.31,0.31,0.45525991720321246
sentimen_bi_net,5,0.31,0.61,0.45089347936748425
sentimen_bi_net,5,0.31,0.9099999999999999,0.45556510330304273
sentimen_bi_net,5,0.31,symmetric,0.4380896539536511
sentimen_bi_net,5,0.61,0.01,0.4640145304060674
sentimen_bi_net,5,0.61,0.31,0.45753695206286593
sentimen_bi_net,5,0.61,0.61,0.4305063489096265
sentimen_bi_net,5,0.61,0.9099999999999999,0.4351217230311787
sentimen_bi_net,5,0.61,symmetric,0.4487037002076654
sentimen_bi_net,5,0.9099999999999999,0.01,0.4828397894576689
sentimen_bi_net,5,0.9099999999999999,0.31,0.4273584726366878
sentimen_bi_net,5,0.9099999999999999,0.61,0.41872900047009365
sentimen_bi_net,5,0.9099999999999999,0.9099999999999999,0.4001169946538399
sentimen_bi_net,5,0.9099999999999999,symmetric,0.43358731590354793
sentimen_bi_net,5,symmetric,0.01,0.4707695350970593
sentimen_bi_net,5,symmetric,0.31,0.428802186521364
sentimen_bi_net,5,symmetric,0.61,0.4492445673580333
sentimen_bi_net,5,symmetric,0.9099999999999999,0.4404739505457197
sentimen_bi_net,5,symmetric,symmetric,0.46096323846508386
sentimen_bi_net,5,asymmetric,0.01,0.4605967023544112
sentimen_bi_net,5,asymmetric,0.31,0.49114851416209254
sentimen_bi_net,5,asymmetric,0.61,0.43580680133957433
sentimen_bi_net,5,asymmetric,0.9099999999999999,0.4259917809197815
sentimen_bi_net,5,asymmetric,symmetric,0.45628190536560276
sentimen_bi_net,6,0.01,0.01,0.43503869072543666
sentimen_bi_net,6,0.01,0.31,0.4321577012442324
sentimen_bi_net,6,0.01,0.61,0.4413227593986598
sentimen_bi_net,6,0.01,0.9099999999999999,0.42329512559857346
sentimen_bi_net,6,0.01,symmetric,0.43056695242846604
sentimen_bi_net,6,0.31,0.01,0.46423725643167835
sentimen_bi_net,6,0.31,0.31,0.43767205268639736
sentimen_bi_net,6,0.31,0.61,0.4755552876001939
sentimen_bi_net,6,0.31,0.9099999999999999,0.43633190004333994
sentimen_bi_net,6,0.31,symmetric,0.4468221465346702
sentimen_bi_net,6,0.61,0.01,0.43080048641075136
sentimen_bi_net,6,0.61,0.31,0.42403533431669166
sentimen_bi_net,6,0.61,0.61,0.4135011171805374
sentimen_bi_net,6,0.61,0.9099999999999999,0.433154680492865
sentimen_bi_net,6,0.61,symmetric,0.4150608985310617
sentimen_bi_net,6,0.9099999999999999,0.01,0.4056827057911884
sentimen_bi_net,6,0.9099999999999999,0.31,0.4262531021401604
sentimen_bi_net,6,0.9099999999999999,0.61,0.45929971318246704
sentimen_bi_net,6,0.9099999999999999,0.9099999999999999,0.46990815473899633
sentimen_bi_net,6,0.9099999999999999,symmetric,0.4375650009133009
sentimen_bi_net,6,symmetric,0.01,0.44298894463398636
sentimen_bi_net,6,symmetric,0.31,0.43422035182977087
sentimen_bi_net,6,symmetric,0.61,0.4458281236944399
sentimen_bi_net,6,symmetric,0.9099999999999999,0.43885107390143113
sentimen_bi_net,6,symmetric,symmetric,0.40628723824214713
sentimen_bi_net,6,asymmetric,0.01,0.43756932513847674
sentimen_bi_net,6,asymmetric,0.31,0.45643252909825355
sentimen_bi_net,6,asymmetric,0.61,0.4685664578660953
sentimen_bi_net,6,asymmetric,0.9099999999999999,0.4209105963096473
sentimen_bi_net,6,asymmetric,symmetric,0.45640894974937657
sentimen_bi_net,7,0.01,0.01,0.4533167328190052
sentimen_bi_net,7,0.01,0.31,0.3992394027869344
sentimen_bi_net,7,0.01,0.61,0.38330273584524227
sentimen_bi_net,7,0.01,0.9099999999999999,0.3827741985623555
sentimen_bi_net,7,0.01,symmetric,0.39574142992414524
sentimen_bi_net,7,0.31,0.01,0.4944440490495242
sentimen_bi_net,7,0.31,0.31,0.37474142139239214
sentimen_bi_net,7,0.31,0.61,0.4090358533848622
