Validation_Set,Topics,Alpha,Beta,Coherence
sentimen_tri_net,6,asymmetric,0.9099999999999999,0.43073545439279837
sentimen_tri_net,6,asymmetric,symmetric,0.44068835116999355
sentimen_tri_net,7,0.01,0.01,0.4657808993600311
sentimen_tri_net,7,0.01,0.31,0.43923711873238475
sentimen_tri_net,7,0.01,0.61,0.42450306904871826
sentimen_tri_net,7,0.01,0.9099999999999999,0.4246031867261239
sentimen_tri_net,7,0.01,symmetric,0.40854909904756875
sentimen_tri_net,7,0.31,0.01,0.4590014070506712
sentimen_tri_net,7,0.31,0.31,0.4201232763782733
sentimen_tri_net,7,0.31,0.61,0.42971937029784485
sentimen_tri_net,7,0.31,0.9099999999999999,0.41617587047573273
sentimen_tri_net,7,0.31,symmetric,0.42938267036320227
sentimen_tri_net,7,0.61,0.01,0.47627378122002273
sentimen_tri_net,7,0.61,0.31,0.46058172926108154
sentimen_tri_net,7,0.61,0.61,0.46246572718411466
sentimen_tri_net,7,0.61,0.9099999999999999,0.4687012376012638
sentimen_tri_net,7,0.61,symmetric,0.4324042382084868
sentimen_tri_net,7,0.9099999999999999,0.01,0.44529692342134564
sentimen_tri_net,7,0.9099999999999999,0.31,0.46697064287899365
sentimen_tri_net,7,0.9099999999999999,0.61,0.47893524720666486
sentimen_tri_net,7,0.9099999999999999,0.9099999999999999,0.47383755319707704
sentimen_tri_net,7,0.9099999999999999,symmetric,0.4527491130101969
sentimen_tri_net,7,symmetric,0.01,0.4953117038274185
sentimen_tri_net,7,symmetric,0.31,0.425802728014145
sentimen_tri_net,7,symmetric,0.61,0.42312480023258553
sentimen_tri_net,7,symmetric,0.9099999999999999,0.4098599733432696
sentimen_tri_net,7,symmetric,symmetric,0.43528061426556536
sentimen_tri_net,7,asymmetric,0.01,0.44134838913784236
sentimen_tri_net,7,asymmetric,0.31,0.40735493029519293
sentimen_tri_net,7,asymmetric,0.61,0.4023463232221735
sentimen_tri_net,7,asymmetric,0.9099999999999999,0.4537026161169105
sentimen_tri_net,7,asymmetric,symmetric,0.3855858100622668
sentimen_tri_net,8,0.01,0.01,0.43320249532087274
sentimen_tri_net,8,0.01,0.31,0.4110118215285179
sentimen_tri_net,8,0.01,0.61,0.408112526701845
sentimen_tri_net,8,0.01,0.9099999999999999,0.4117691280671502
sentimen_tri_net,8,0.01,symmetric,0.42225207363519246
sentimen_tri_net,8,0.31,0.01,0.47206547636372653
sentimen_tri_net,8,0.31,0.31,0.40646941786671337
sentimen_tri_net,8,0.31,0.61,0.3941758959364319
sentimen_tri_net,8,0.31,0.9099999999999999,0.4349152979143829
sentimen_tri_net,8,0.31,symmetric,0.422725192357991
sentimen_tri_net,8,0.61,0.01,0.4423485590722467
sentimen_tri_net,8,0.61,0.31,0.44242373781499567
sentimen_tri_net,8,0.61,0.61,0.4442250071167361
sentimen_tri_net,8,0.61,0.9099999999999999,0.44239559082750024
sentimen_tri_net,8,0.61,symmetric,0.4062725770848058
sentimen_tri_net,8,0.9099999999999999,0.01,0.44572989447556477
sentimen_tri_net,8,0.9099999999999999,0.31,0.45593229030755755
sentimen_tri_net,8,0.9099999999999999,0.61,0.47200408659034865
sentimen_tri_net,8,0.9099999999999999,0.9099999999999999,0.46298891944975235
sentimen_tri_net,8,0.9099999999999999,symmetric,0.4282661626227022
sentimen_tri_net,8,symmetric,0.01,0.4298912993892185
sentimen_tri_net,8,symmetric,0.31,0.3924291192964746
sentimen_tri_net,8,symmetric,0.61,0.40868945134843915
sentimen_tri_net,8,symmetric,0.9099999999999999,0.4324736549579547
sentimen_tri_net,8,symmetric,symmetric,0.42955452026033814
sentimen_tri_net,8,asymmetric,0.01,0.41211265772876493
sentimen_tri_net,8,asymmetric,0.31,0.39603397929318085
sentimen_tri_net,8,asymmetric,0.61,0.3899816748021606
sentimen_tri_net,8,asymmetric,0.9099999999999999,0.4012088313757119
sentimen_tri_net,8,asymmetric,symmetric,0.41517033741788856
sentimen_tri_net,9,0.01,0.01,0.43705656681302707
sentimen_tri_net,9,0.01,0.31,0.3807492769692458
sentimen_tri_net,9,0.01,0.61,0.39608295932123627
sentimen_tri_net,9,0.01,0.9099999999999999,0.439422828335174
sentimen_tri_net,9,0.01,symmetric,0.42740888187088744
sentimen_tri_net,9,0.31,0.01,0.45827393471078864
sentimen_tri_net,9,0.31,0.31,0.41792959657271544
sentimen_tri_net,9,0.31,0.61,0.40021107725743954
sentimen_tri_net,9,0.31,0.9099999999999999,0.41134873237796
sentimen_tri_net,9,0.31,symmetric,0.43486289067147005
sentimen_tri_net,9,0.61,0.01,0.45157724272689076
sentimen_tri_net,9,0.61,0.31,0.4089066452552415
sentimen_tri_net,9,0.61,0.61,0.4251508101887354
sentimen_tri_net,9,0.61,0.9099999999999999,0.41708800227546033
